native_code,learner_code,url,article_id,title,published_date,grade,school_stage,genre_label,source_label,han_count,topic_tier,topic_score,status,reason,text_hash,query,nominal_length
NY2,Y2,https://www.zuowen.com/e/20141222/5497923c6db96.shtml,,我是怎样当好一位以身作则的组长,2014-12-22,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,以身作则,400
NY2,Y2,https://www.zuowen.com/e/20140424/53587810bbb7a.shtml,,雷锋，我们的榜样,2014-04-24,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,800
NY2,Y2,https://www.zuowen.com/e/20140508/536b42aec5da9.shtml,,榜样,2014-05-08,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,800
NY2,Y2,https://www.zuowen.com/e/20140212/52fb5c297f2de.shtml,,它是我的榜样,2014-02-12,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,500
NY2,Y2,https://www.zuowen.com/e/20140324/532fa0807339f.shtml,,我身边的榜样,2014-03-24,,,,转载,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,700
NY2,Y2,https://www.zuowen.com/e/20140403/533d5d97ef880.shtml,,你是我的榜样,2014-04-03,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,800
NY2,Y2,https://www.zuowen.com/e/20140425/535a7f2daa3ea.shtml,,榜样的力量,2014-04-25,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,900
NY2,Y2,https://www.zuowen.com/e/20140829/53ffed5c41808.shtml,,榜样,2014-08-29,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,800
NY2,Y2,https://www.zuowen.com/e/20150312/55013777c19b4.shtml,,我家的家风,2015-03-12,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,800
NY2,Y2,https://www.zuowen.com/e/20150413/552b4040e6915.shtml,,我心目中的家风,2015-04-13,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,800
NY2,Y2,https://www.zuowen.com/e/20150602/556d137b5c24d.shtml,,家风，我言行的导师,2015-06-02,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,1200
NY2,Y2,https://www.zuowen.com/e/20150628/5590159e2d0fa.shtml,,晒晒我的好家风,2015-06-28,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,1500
NY2,Y2,https://www.zuowen.com/e/20150828/55e01771aabc1.shtml,,好家风 我传承,2015-08-28,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,1000
NY2,Y2,https://www.zuowen.com/e/20151228/5680e221ba4b2.shtml,,家风,2015-12-28,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,300
NY2,Y2,https://www.zuowen.com/e/20151228/5680e23b39c3b.shtml,,家风,2015-12-28,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,300
NY2,Y2,https://www.zuowen.com/e/20150416/552f6a67a4b42.shtml,,我的榜样,2015-04-16,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,500
NY2,Y2,https://www.zuowen.com/e/20150704/55976d8156b9f.shtml,,我的榜样,2015-07-04,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,300
NY2,Y2,https://www.zuowen.com/e/20150906/55ebe1326afb1.shtml,,我们的榜样——雷锋,2015-09-06,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,650
NY2,Y2,https://www.zuowen.com/e/20151008/561645b52cd07.shtml,,高中议论文素材：活在当下,2015-10-08,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 父母与子女 议论文,
NY2,Y2,https://www.zuowen.com/e/20160331/56fc97234cc28.shtml,,我家的家风,2016-03-31,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,750
NY2,Y2,https://www.zuowen.com/e/20160503/57278d59e9d6d.shtml,,家风,2016-05-03,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,800
NY2,Y2,https://www.zuowen.com/e/20161229/586472f51da38.shtml,,家风家训,2016-12-29,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,300
NY2,Y2,https://www.zuowen.com/e/20161229/586472f61c2c8.shtml,,家风,2016-12-29,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,200
NY2,Y2,https://www.zuowen.com/e/20160303/56d7ddab84927.shtml,,学习雷锋好榜样的名言,2016-03-03,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,
NY2,Y2,https://www.zuowen.com/e/20160127/56a850e3ac308.shtml,,入党思想汇报：榜样的力量,2016-01-27,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,
NY2,Y2,https://www.zuowen.com/e/20160127/56a8739af1cd5.shtml,,高中教导主任毕业赠言,2016-01-27,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 父母 教导,
NY2,Y2,https://www.zuowen.com/e/20160226/56d01be136d91.shtml,,第三十三则：以身作则 心平气和,2016-02-26,,,,作文网整合,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,以身作则,
NY2,Y2,https://www.zuowen.com/e/20170214/58a2be1484210.shtml,,我的家风家规家教,2017-02-14,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,1200
NY2,Y2,https://www.zuowen.com/e/20170414/58f08c1f6fdff.shtml,,家风,2017-04-14,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,900
NY2,Y2,https://www.zuowen.com/e/20170903/59ab5dcfbdee3.shtml,,家风,2017-09-03,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,700
NY2,Y2,https://www.zuowen.com/e/20171016/59e474863fd09.shtml,,论家风,2017-10-16,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,700
NY2,Y2,https://www.zuowen.com/e/20171014/59e172f0a1c5c.shtml,,雷锋——我的榜样,2017-10-14,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,350
NY2,Y2,https://www.zuowen.com/e/20180131/5a715d1da859d.shtml,,论家风,2018-01-31,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,700
NY2,Y2,https://www.zuowen.com/e/20180131/5a715de004881.shtml,,家风，新与旧的传承,2018-01-31,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,1000
NY2,Y2,https://www.zuowen.com/e/20180228/5a966b73a6e78.shtml,,我们家的家风家训,2018-02-28,,,,作文网原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,500
NY2,Y2,https://www.zuowen.com/e/20180418/5ad7598661d56.shtml,,我们家的家风家训,2018-04-18,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,500
NY2,Y2,https://www.zuowen.com/e/20180608/5b1a1eda93c93.shtml,,家风,2018-06-08,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,800
NY2,Y2,https://www.zuowen.com/e/20180713/5b47f750d1b36.shtml,,2018年关于感恩父母作文的汇总（高中）,2018-07-13,,,,作文网整理,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 父母榜样,
NY2,Y2,https://www.zuowen.com/e/20180904/5b8df92e5ce81.shtml,,我的家风家教,2018-09-04,,,,作文网整理,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,700
NY2,Y2,https://www.zuowen.com/e/20181123/5bf7b0b0ceb1c.shtml,,家风家训家规,2018-11-23,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,700
NY2,Y2,https://www.zuowen.com/e/20181123/5bf7b1374b7cb.shtml,,家风、家训,2018-11-23,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,350
NY2,Y2,https://www.zuowen.com/e/20181207/5c09d2cc5dc71.shtml,,我的家风——俭,2018-12-07,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,700
NY2,Y2,https://www.zuowen.com/e/20180628/5b34750340b8c.shtml,,榜样的力量The Power of Example,2018-06-28,,,,作文网整理,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,800
NY2,Y2,https://www.zuowen.com/e/20180802/5b62d71430b63.shtml,,她是我的榜样,2018-08-02,,,,作文网整理,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,700
NY2,Y2,https://www.zuowen.com/e/20180906/5b9122b4cc832.shtml,,表姐我的榜样,2018-09-06,,,,作文网整理,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,500
NY2,Y2,https://www.zuowen.com/e/20190527/5ceb59e13c846.shtml,,初一议论文：关于父母离婚,2019-05-27,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 父母与子女 议论文,750
NY2,Y2,https://www.zuowen.com/e/20191010/5d9f11505982a.shtml,,2019年教师预备党员思想汇报范文：以身作则,2019-10-10,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,以身作则,1500
NY2,Y2,https://www.zuowen.com/e/20190625/5d11df25c9c41.shtml,,关于姐姐的作文：我的榜样,2019-06-25,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,600
NY2,Y2,https://www.zuowen.com/e/20190730/5d4008344f031.shtml,,六年级议论文：高中弘扬民族精神，让红领巾更加鲜艳,2019-07-30,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 父母与子女 议论文,800
NY2,Y2,https://www.zuowen.com/e/20200522/5ec79da0a5469.shtml,,人教版高中第四册四单元作文：小谈父母之溺爱,2020-05-22,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 父母榜样,1000
NY2,Y2,https://www.zuowen.com/e/20200128/5e302b543a0e3.shtml,,关于家风家训 的作文：我家家风家训,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,550
NY2,Y2,https://www.zuowen.com/e/20200128/5e302b814afa3.shtml,,关于家风家训 的作文：家风家训,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,650
NY2,Y2,https://www.zuowen.com/e/20200128/5e302ba32cdcb.shtml,,关于家风家训 的作文：家风家训,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,550
NY2,Y2,https://www.zuowen.com/e/20200128/5e302c9835d70.shtml,,关于家风家训 的作文：我的家风—吃亏是福,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,1200
NY2,Y2,https://www.zuowen.com/e/20200128/5e302d4a5b184.shtml,,关于家风家训 的作文：我的家风家训,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,600
NY2,Y2,https://www.zuowen.com/e/20200128/5e30324649a66.shtml,,关于家风家训 的作文：家风家训,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,550
NY2,Y2,https://www.zuowen.com/e/20200128/5e3032627e855.shtml,,关于家风家训 的作文：家风家训,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,650
NY2,Y2,https://www.zuowen.com/e/20200128/5e3033120e540.shtml,,关于家风家训 的作文：家风家训,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,550
NY2,Y2,https://www.zuowen.com/e/20200128/5e3034f0e311d.shtml,,关于家风家训 的作文：家风家训,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,900
NY2,Y2,https://www.zuowen.com/e/20200128/5e3035c92327a.shtml,,关于家风家训 的作文：家风家训,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,750
NY2,Y2,https://www.zuowen.com/e/20200128/5e3036b50b085.shtml,,关于家风家训 的作文：家风家训,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,750
NY2,Y2,https://www.zuowen.com/e/20200128/5e3036d02fb04.shtml,,关于家风家训 的作文：家风家训,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,1200
NY2,Y2,https://www.zuowen.com/e/20200128/5e3036ee1c7e7.shtml,,关于家风家训 的作文：家风家训,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,1500
NY2,Y2,https://www.zuowen.com/e/20200128/5e30370c0ef2c.shtml,,关于家风家训 的作文：家风家训,2020-01-28,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,900
NY2,Y2,https://www.zuowen.com/e/20200312/5e6a0c0bcc4f7.shtml,,关于风的作文：家风家训,2020-03-12,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,650
NY2,Y2,https://www.zuowen.com/e/20200312/5e6a0d840082c.shtml,,关于风的作文：家风,2020-03-12,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,650
NY2,Y2,https://www.zuowen.com/e/20200312/5e6a0f365ddcd.shtml,,关于风的作文：家风,2020-03-12,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,650
NY2,Y2,https://www.zuowen.com/e/20200521/5ec608b37d044.shtml,,人教版高中第三册一单元作文：家风,2020-05-21,,,,本站原创,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,900
NY2,Y2,https://www.zuowen.com/e/20201021/5f8ffde6b63e8.shtml,,初一叙事作文：家风,2020-10-21,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 家风,600
NY2,Y2,https://www.zuowen.com/e/20200523/5ec88a4e10191.shtml,,人教版高中第五册二单元作文：感恩父母,2020-05-23,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 父母榜样,800
NY2,Y2,https://www.zuowen.com/e/20200526/5eccb1821cd9a.shtml,,人教版高中第六册四单元作文：涓涓父母情，拳拳儿女心,2020-05-26,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 父母榜样,900
NY2,Y2,https://www.zuowen.com/e/20200714/5f0d46a9d769b.shtml,,关于姐姐的作文：我的榜样,2020-07-14,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,600
NY2,Y2,https://www.zuowen.com/e/20201216/5fd9d8771d8a4.shtml,,关于姐姐的作文：我的榜样,2020-12-16,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,父母榜样,600
NY2,Y2,https://www.zuowen.com/e/20210306/604382a85f946.shtml,,六年级议论文：子女孝心,2021-03-06,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 父母与子女 议论文,600
NY2,Y2,https://www.zuowen.com/e/20210114/6000132796c33.shtml,,写作方法：高中议论文写作,2021-01-14,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 父母与子女 议论文,2000
NY2,Y2,https://www.zuowen.com/e/20210114/600018d586c69.shtml,,写作方法：高中生议论文如何写,2021-01-14,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 父母与子女 议论文,2000
NY2,Y2,https://www.zuowen.com/e/20210115/6000f0f4abc5c.shtml,,写作基础：高中议论文,2021-01-15,,,,网络资源,0,,0.0,拒绝,搜索标题与摘要主题不匹配，未请求正文,,高中 父母与子女 议论文,1200
NY2,Y2,https://www.zuowen.com/e/20150811/55c96ab0a4131.shtml,2783841,[超新星初中组]父母教会我，为自己努力,2015-08-11,初一,未核验,,作文网原创,502,精确,117,拒绝,面包屑不属于允许的高中或初中备选作文,c6d1581a5633b3d1c17677d0a1a561884253129f8eb4f4d5a08c39979c72254e,初中备选:初中 父母 教导,550
NY2,Y2,https://www.zuowen.com/e/20150907/55ed29a9a79a6.shtml,2787095,[超新星初中组]父母教会我,2015-09-07,初三,未核验,,作文网原创,773,精确,117,拒绝,面包屑不属于允许的高中或初中备选作文,a4a57d652a7e0ddcac7dff6b5a521bfed0dff582a014b5b571dfc996776be87f,初中备选:初中 父母 教导,900
NY2,Y2,https://www.zuowen.com/e/20081120/4b8bc96006b6d.shtml,395317,议论文论据大全：家风,2008-11-20,未标注,未核验,议论文,毕业论文酷,1858,近似,88,拒绝,面包屑不属于允许的高中或初中备选作文,d95f9376bcec33bbb4f8c1dc865863be7611617373f95b14ed266befab60a80b,初中备选:初中 家风 议论文,
NY2,Y2,https://www.zuowen.com/e/20091219/4b8bd62e7c814.shtml,1331381,零用钱带来的利与弊,2009-12-19,初三,初中,议论文,网络资源,961,不匹配,5,拒绝,正文汉字数超出200-787,a8592ed98cfe2e0c9e768af3bc6eb6e4a1f2f00918af3d037ad491c15314e381,初中备选栏目:https://www.zuowen.com/chuzhong/chusan/yilunwen/,1200
NY2,Y2,https://www.zuowen.com/e/20091222/4b8bd64b15fa1.shtml,1341926,畅谈一种未了的责任,2009-12-22,初三,初中,议论文,网络资源,1168,宽泛,39,拒绝,正文汉字数超出200-787,5ad7a6161acb00a38344460b99df62d696ffcf468e947b0947da448ac7002aeb,初中备选栏目:https://www.zuowen.com/chuzhong/chusan/yilunwen/,1500
NY2,Y2,https://www.zuowen.com/e/20100113/4b8bd6b141cec.shtml,1381254,我的生活我做主,2010-01-13,初一,初中,议论文,本站原创本文系作文网（zuowen.com）用户原创文章，,345,扩展,58,候选,,519cdde92ebfbf6ff37909c487c246203b844650e871138cf6a4e359619fb48a,初中备选栏目:https://www.zuowen.com/chuzhong/chuyi/yilunwen/,400
